2024-01-02 20:01:103 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:356 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (45071485599e33b87f0cdd728af26c72)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 21:01:432 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (45071485599e33b87f0cdd728af26c72)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 21:01:489 INFO  RegisterPage :101 - Selecting radio button Mr.
2024-01-02 21:01:552 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (45071485599e33b87f0cdd728af26c72)] -> id: password]
2024-01-02 21:01:898 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:804 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 21:01:832 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (c9acd8fefd192cf6d2a38cf673fcfe9a)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 21:01:144 INFO  HomePage :61 - Getting text as New User Signup! : [[ChromeDriver: chrome on windows (c9acd8fefd192cf6d2a38cf673fcfe9a)] -> xpath: //h2[normalize-space()='New User Signup!']]
2024-01-02 21:01:229 INFO  HomePage :99 - Sending name to signup field : [[ChromeDriver: chrome on windows (c9acd8fefd192cf6d2a38cf673fcfe9a)] -> xpath: //input[@placeholder='Name']]
2024-01-02 21:01:287 INFO  HomePage :104 - Sending email to the email field : [[ChromeDriver: chrome on windows (c9acd8fefd192cf6d2a38cf673fcfe9a)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 21:01:279 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (c9acd8fefd192cf6d2a38cf673fcfe9a)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 21:01:543 INFO  HomePage :108 - Getting email already exist error : [[ChromeDriver: chrome on windows (c9acd8fefd192cf6d2a38cf673fcfe9a)] -> xpath: //p[normalize-space()='Email Address already exist!']]
2024-01-02 21:01:722 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:29 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 21:01:269 INFO  ProductPage :109 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 21:01:339 INFO  ProductPage :116 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 21:01:182 INFO  ProductPage :144 - Clicking on the view cart link: [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 21:01:198 INFO  ShoppingCartPage :55 - Getting shopiing cart text : [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //li[@class='active']]
2024-01-02 21:01:258 INFO  ShoppingCartPage :71 - Clicking on procced to checkout button: [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-02 21:01:388 INFO  ShoppingCartPage :75 - Clicking on register link in checkout popup: [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //u[normalize-space()='Register / Login']]
2024-01-02 21:01:491 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 21:01:535 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 21:01:636 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 21:01:945 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 21:01:17 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> id: password]
2024-01-02 21:01:144 INFO  RegisterPage :109 - Selecting day from Day dropdown in DOB21
2024-01-02 21:01:240 INFO  RegisterPage :111 - Selecting month from Month dropdown in DOBMarch
2024-01-02 21:01:320 INFO  RegisterPage :113 - Selecting year from Year dropdown in DOB1995
2024-01-02 21:01:374 INFO  RegisterPage :115 - Sending firstname to First Name field[[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> id: first_name]
2024-01-02 21:01:429 INFO  RegisterPage :117 - Sending lastname to Last Name fieldPansuriya
2024-01-02 21:01:509 INFO  RegisterPage :119 - Sending address1 to Address1 fieldVrajbhumi
2024-01-02 21:01:572 INFO  RegisterPage :121 - Sending address2 to Address2 fieldvraj
2024-01-02 21:01:623 INFO  RegisterPage :123 - Selecting country from Country dropdownIndia
2024-01-02 21:01:677 INFO  RegisterPage :125 - Sending state to State fieldGujarat
2024-01-02 21:01:737 INFO  RegisterPage :127 - Sending city to City fieldSurat
2024-01-02 21:01:800 INFO  RegisterPage :129 - Sending zipcode to Zipcode field395006
2024-01-02 21:01:854 INFO  RegisterPage :131 - Sending mobilenumber to Mobile Number field[[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> id: mobile_number]
2024-01-02 21:01:920 INFO  RegisterPage :140 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //input[@id='newsletter']]
2024-01-02 21:01:967 INFO  RegisterPage :145 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (d1a91f1c93e037209b238e8a6a2eee0d)] -> xpath: //input[@id='optin']]
2024-01-02 21:01:392 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:228 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 21:01:259 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (95f0b90a6d666e233a0cd2890711b583)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 21:01:315 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (95f0b90a6d666e233a0cd2890711b583)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 21:01:381 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (95f0b90a6d666e233a0cd2890711b583)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 21:01:354 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (95f0b90a6d666e233a0cd2890711b583)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 21:01:423 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 21:01:495 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (95f0b90a6d666e233a0cd2890711b583)] -> id: password]
2024-01-02 21:01:580 INFO  RegisterPage :109 - Selecting day from Day dropdown in DOB21
2024-01-02 21:01:655 INFO  RegisterPage :111 - Selecting month from Month dropdown in DOBMarch
2024-01-02 21:01:764 INFO  RegisterPage :113 - Selecting year from Year dropdown in DOB1995
2024-01-02 21:01:824 INFO  RegisterPage :115 - Sending firstname to First Name field[[ChromeDriver: chrome on windows (95f0b90a6d666e233a0cd2890711b583)] -> id: first_name]
2024-01-02 21:01:879 INFO  RegisterPage :117 - Sending lastname to Last Name fieldPansuriya
2024-01-02 21:01:938 INFO  RegisterPage :119 - Sending address1 to Address1 fieldVrajbhumi
2024-01-02 21:01:992 INFO  RegisterPage :121 - Sending address2 to Address2 fieldvraj
2024-01-02 21:01:41 INFO  RegisterPage :123 - Selecting country from Country dropdownIndia
2024-01-02 21:01:96 INFO  RegisterPage :125 - Sending state to State fieldGujarat
2024-01-02 21:01:151 INFO  RegisterPage :127 - Sending city to City fieldSurat
2024-01-02 21:01:219 INFO  RegisterPage :129 - Sending zipcode to Zipcode field395006
2024-01-02 21:01:274 INFO  RegisterPage :131 - Sending mobilenumber to Mobile Number field[[ChromeDriver: chrome on windows (95f0b90a6d666e233a0cd2890711b583)] -> id: mobile_number]
2024-01-02 21:01:339 INFO  RegisterPage :140 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (95f0b90a6d666e233a0cd2890711b583)] -> xpath: //input[@id='newsletter']]
2024-01-02 21:01:387 INFO  RegisterPage :145 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (95f0b90a6d666e233a0cd2890711b583)] -> xpath: //input[@id='optin']]
2024-01-02 21:01:819 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:264 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 21:01:288 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (d03b31f3e8b47c469bc20416a33291b7)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 21:01:422 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (d03b31f3e8b47c469bc20416a33291b7)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 21:01:467 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (d03b31f3e8b47c469bc20416a33291b7)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 21:01:531 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (d03b31f3e8b47c469bc20416a33291b7)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 21:01:589 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 21:01:658 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (d03b31f3e8b47c469bc20416a33291b7)] -> id: password]
2024-01-02 21:01:755 INFO  RegisterPage :109 - Selecting day from Day dropdown in DOB21
2024-01-02 21:01:826 INFO  RegisterPage :111 - Selecting month from Month dropdown in DOBMarch
2024-01-02 21:01:923 INFO  RegisterPage :113 - Selecting year from Year dropdown in DOB1995
2024-01-02 21:01:05 INFO  RegisterPage :115 - Sending firstname to First Name field[[ChromeDriver: chrome on windows (d03b31f3e8b47c469bc20416a33291b7)] -> id: first_name]
2024-01-02 21:01:68 INFO  RegisterPage :117 - Sending lastname to Last Name fieldPansuriya
2024-01-02 21:01:126 INFO  RegisterPage :119 - Sending address1 to Address1 fieldVrajBhumi
2024-01-02 21:01:179 INFO  RegisterPage :121 - Sending address2 to Address2 fieldvraj
2024-01-02 21:01:226 INFO  RegisterPage :123 - Selecting country from Country dropdownIndia
2024-01-02 21:01:281 INFO  RegisterPage :125 - Sending state to State fieldGujarat
2024-01-02 21:01:333 INFO  RegisterPage :127 - Sending city to City fieldSurat
2024-01-02 21:01:411 INFO  RegisterPage :129 - Sending zipcode to Zipcode field395006
2024-01-02 21:01:475 INFO  RegisterPage :131 - Sending mobilenumber to Mobile Number field[[ChromeDriver: chrome on windows (d03b31f3e8b47c469bc20416a33291b7)] -> id: mobile_number]
2024-01-02 21:01:546 INFO  RegisterPage :140 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (d03b31f3e8b47c469bc20416a33291b7)] -> xpath: //input[@id='newsletter']]
2024-01-02 21:01:595 INFO  RegisterPage :145 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (d03b31f3e8b47c469bc20416a33291b7)] -> xpath: //input[@id='optin']]
2024-01-02 21:01:317 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:486 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 21:01:532 INFO  HomePage :133 - Clicking on header option Contact Us : [[ChromeDriver: chrome on windows (e4c07e989b2f1741c63b1b7eaab59499)] -> xpath: //a[normalize-space()='Contact us']]
2024-01-02 21:01:389 INFO  ContactUsPage :48 - Getting text Contact us page[[ChromeDriver: chrome on windows (e4c07e989b2f1741c63b1b7eaab59499)] -> xpath: //h2[normalize-space()='Get In Touch']]
2024-01-02 21:01:513 INFO  ContactUsPage :54 - Sending name to name field:Nimesh
2024-01-02 21:01:585 INFO  ContactUsPage :59 - Sending email address to email field:ogpatel90@gmail.com
2024-01-02 21:01:650 INFO  ContactUsPage :64 - Sending subject to subject field:About product
2024-01-02 21:01:717 INFO  ContactUsPage :69 - Sending message to message field:[[ChromeDriver: chrome on windows (e4c07e989b2f1741c63b1b7eaab59499)] -> name: message]
2024-01-02 21:01:210 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:978 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 21:01:10 INFO  HomePage :143 - Clicking on header option Home : [[ChromeDriver: chrome on windows (65461556cfbfe3a432f9aa5a47c02254)] -> xpath: //a[normalize-space()='Test Cases']]
2024-01-02 21:01:129 INFO  TestCasesPage :17 - Getting Home Page URL : 
2024-01-02 21:01:339 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:851 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 21:01:889 INFO  HomePage :176 - Scrolling down to subscription
2024-01-02 21:01:901 INFO  HomePage :180 - Getting Subscription text : [[ChromeDriver: chrome on windows (1a3da10c87fc925d832c2d0d6cb2b4d9)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 21:01:06 INFO  HomePage :186 - Sending email to subscription email field : [[ChromeDriver: chrome on windows (1a3da10c87fc925d832c2d0d6cb2b4d9)] -> xpath: //input[@id='susbscribe_email']]
2024-01-02 21:01:129 INFO  HomePage :191 - Clicking on subscription arrow button : [[ChromeDriver: chrome on windows (1a3da10c87fc925d832c2d0d6cb2b4d9)] -> xpath: //i[@class='fa fa-arrow-circle-o-right']]
2024-01-02 21:01:144 INFO  HomePage :195 - Getting subscription success message : [[ChromeDriver: chrome on windows (1a3da10c87fc925d832c2d0d6cb2b4d9)] -> xpath: //div[@class='alert-success alert']]
2024-01-02 21:01:269 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:904 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 21:01:935 INFO  HomePage :153 - Clicking on cart option : [[ChromeDriver: chrome on windows (add1832c49f62994e2c070613c2f95eb)] -> xpath: //a[normalize-space()='Cart']]
2024-01-02 21:01:810 INFO  HomePage :176 - Scrolling down to subscription
2024-01-02 21:01:825 INFO  HomePage :180 - Getting Subscription text : [[ChromeDriver: chrome on windows (add1832c49f62994e2c070613c2f95eb)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 21:01:987 INFO  HomePage :186 - Sending email to subscription email field : [[ChromeDriver: chrome on windows (add1832c49f62994e2c070613c2f95eb)] -> xpath: //input[@id='susbscribe_email']]
2024-01-02 21:01:41 INFO  HomePage :191 - Clicking on subscription arrow button : [[ChromeDriver: chrome on windows (add1832c49f62994e2c070613c2f95eb)] -> xpath: //i[@class='fa fa-arrow-circle-o-right']]
2024-01-02 21:01:56 INFO  HomePage :195 - Getting subscription success message : [[ChromeDriver: chrome on windows (add1832c49f62994e2c070613c2f95eb)] -> xpath: //div[@class='alert-success alert']]
2024-01-02 21:01:239 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:860 INFO  HomePage :112 - Getting Home Page URL : 
